response_id,customer_id,campaign_id,response_type,converted,response_date
R01768,C0005,CAM005,Opened,False,2024-06-18
R01769,C0228,CAM004,Converted,False,2024-04-17
R01770,C0835,CAM004,Converted,False,2024-04-26
R01771,C0878,CAM005,Clicked,False,2024-06-05
R01772,C0570,CAM002,Spam,False,2024-03-07
R01773,C0737,CAM001,Spam,False,2024-01-19
R01774,C0776,CAM003,Opened,False,2024-03-26
R01775,C0343,CAM004,Spam,False,2024-04-16
R01776,C0906,CAM004,Spam,False,2024-04-21
R01777,C0364,CAM001,Converted,False,2024-01-18
R01778,C0865,CAM001,Spam,True,2024-01-20
R01779,C0838,CAM001,Spam,False,2024-01-27
R01780,C0236,CAM004,Clicked,False,2024-05-01
R01781,C0505,CAM003,Ignored,False,2024-03-06
R01782,C0670,CAM002,Spam,False,2024-02-29
R01783,C0707,CAM005,Spam,False,2024-06-16
R01784,C0615,CAM001,Ignored,False,2024-02-06
R01785,C0637,CAM002,Clicked,False,2024-02-14
R01786,C0961,CAM001,Ignored,False,2024-01-22
R01787,C0709,CAM004,Opened,False,2024-04-16
R01788,C0227,CAM002,Clicked,True,2024-03-09
R01789,C0395,CAM003,Ignored,False,2024-03-24
R01790,C0257,CAM001,Converted,True,2024-01-26
R01791,C0086,CAM003,Ignored,False,2024-04-04
R01792,C0138,CAM005,Converted,False,2024-06-13
R01793,C0965,CAM001,Opened,False,2024-02-11
R01794,C0262,CAM001,Opened,True,2024-02-05
R01795,C0439,CAM005,Clicked,False,2024-05-30
R01796,C0221,CAM001,Ignored,False,2024-01-18
R01797,C0367,CAM003,Spam,False,2024-03-23
R01798,C0023,CAM003,Converted,False,2024-03-26
R01799,C0905,CAM002,Opened,True,2024-03-09
R01800,C0377,CAM001,Opened,False,2024-02-05
R01801,C0839,CAM002,Clicked,False,2024-02-23
R01802,C0316,CAM002,Ignored,False,2024-03-11
R01803,C0517,CAM005,Clicked,False,2024-06-18
R01804,C0050,CAM001,Opened,True,2024-01-20
R01805,C0221,CAM004,Opened,False,2024-04-18
R01806,C0571,CAM001,Spam,False,2024-01-31
R01807,C0402,CAM004,Clicked,False,2024-04-29
R01808,C0519,CAM001,Converted,False,2024-01-31
R01809,C0348,CAM002,Clicked,True,2024-03-02
R01810,C0798,CAM002,Clicked,False,2024-03-08
R01811,C0468,CAM003,Spam,False,2024-03-31
R01812,C0869,CAM001,Spam,True,2024-01-19
R01813,C0343,CAM004,Ignored,True,2024-04-18
R01814,C0036,CAM001,Clicked,False,2024-02-03
R01815,C0469,CAM005,Spam,False,2024-05-25
R01816,C0329,CAM003,Ignored,False,2024-04-04
R01817,C0891,CAM002,Ignored,False,2024-02-29
R01818,C0574,CAM001,Spam,False,2024-01-30
R01819,C0984,CAM003,Ignored,False,2024-03-09
R01820,C0381,CAM002,Clicked,False,2024-02-17
R01821,C0648,CAM004,Clicked,False,2024-04-20
R01822,C0527,CAM003,Ignored,False,2024-03-26
R01823,C0804,CAM003,Opened,False,2024-03-18
R01824,C0505,CAM003,Converted,False,2024-03-09
R01825,C0573,CAM004,Opened,False,2024-04-06
R01826,C0934,CAM004,Opened,False,2024-04-27
R01827,C0308,CAM004,Spam,False,2024-04-11
R01828,C0735,CAM004,Spam,False,2024-04-28
R01829,C0836,CAM004,Converted,False,2024-04-30
R01830,C0529,CAM003,Clicked,True,2024-03-09
R01831,C0140,CAM001,Opened,False,2024-02-13
R01832,C0246,CAM001,Opened,False,2024-01-22
R01833,C0815,CAM004,Clicked,True,2024-04-30
R01834,C0843,CAM003,Spam,False,2024-03-18
R01835,C0678,CAM005,Spam,False,2024-06-04
R01836,C0304,CAM002,Converted,False,2024-03-04
R01837,C0235,CAM001,Clicked,False,2024-01-28
R01838,C0842,CAM005,Spam,False,2024-06-11
R01839,C0658,CAM001,Ignored,True,2024-01-18
R01840,C0689,CAM004,Clicked,True,2024-04-27
R01841,C0513,CAM002,Opened,True,2024-03-03
R01842,C0414,CAM005,Opened,False,2024-05-27
R01843,C0420,CAM002,Spam,False,2024-02-19
R01844,C0066,CAM002,Spam,False,2024-02-14
R01845,C0606,CAM003,Ignored,False,2024-03-14
R01846,C0395,CAM003,Converted,False,2024-03-30
R01847,C0326,CAM002,Spam,True,2024-02-17
R01848,C1000,CAM001,Clicked,False,2024-02-14
R01849,C0599,CAM003,Opened,False,2024-03-27
R01850,C0328,CAM003,Clicked,False,2024-04-04
R01851,C0702,CAM001,Opened,False,2024-01-26
R01852,C0859,CAM005,Opened,True,2024-06-11
R01853,C0849,CAM001,Opened,False,2024-01-18
R01854,C0139,CAM001,Spam,False,2024-01-18
R01855,C0643,CAM001,Converted,True,2024-01-16
R01856,C0014,CAM001,Ignored,True,2024-01-24
R01857,C0888,CAM002,Spam,False,2024-02-13
R01858,C0877,CAM001,Converted,False,2024-01-30
R01859,C0876,CAM005,Ignored,False,2024-06-13
R01860,C0775,CAM002,Opened,True,2024-02-19
R01861,C0026,CAM005,Converted,True,2024-05-26
R01862,C0483,CAM005,Ignored,True,2024-06-02
R01863,C0735,CAM005,Converted,False,2024-06-10
R01864,C0332,CAM005,Clicked,False,2024-05-27
R01865,C0887,CAM001,Opened,False,2024-01-25
R01866,C0840,CAM004,Spam,False,2024-04-15
R01867,C0688,CAM003,Clicked,True,2024-03-30
R01868,C0045,CAM003,Ignored,True,2024-03-31
R01869,C0138,CAM004,Clicked,False,2024-04-24
R01870,C0998,CAM001,Opened,False,2024-02-05
R01871,C0420,CAM004,Converted,False,2024-04-28
R01872,C0914,CAM001,Converted,True,2024-02-12
R01873,C0890,CAM002,Ignored,False,2024-02-11
R01874,C0324,CAM004,Clicked,False,2024-04-11
R01875,C0098,CAM001,Spam,True,2024-01-31
R01876,C0547,CAM001,Clicked,False,2024-01-29
R01877,C0057,CAM001,Converted,True,2024-02-03
R01878,C0319,CAM003,Opened,False,2024-03-21
R01879,C0929,CAM002,Opened,True,2024-02-23
R01880,C0741,CAM002,Converted,True,2024-02-24
R01881,C0711,CAM001,Opened,False,2024-01-24
R01882,C0002,CAM001,Converted,False,2024-02-03
R01883,C0818,CAM001,Opened,False,2024-01-22
R01884,C0412,CAM004,Converted,False,2024-04-15
R01885,C0250,CAM003,Opened,False,2024-03-18
R01886,C0226,CAM003,Opened,True,2024-03-19
R01887,C0424,CAM002,Spam,False,2024-03-09
R01888,C0745,CAM005,Converted,False,2024-06-14
R01889,C0121,CAM004,Converted,True,2024-04-17
R01890,C0433,CAM001,Spam,False,2024-02-14
R01891,C0238,CAM001,Ignored,False,2024-01-30
R01892,C0296,CAM003,Converted,False,2024-03-29
R01893,C0254,CAM002,Converted,False,2024-02-16
R01894,C0922,CAM003,Clicked,False,2024-03-11
R01895,C0040,CAM003,Spam,False,2024-03-07
R01896,C0442,CAM003,Ignored,True,2024-03-16
R01897,C0682,CAM002,Opened,True,2024-02-22
R01898,C0885,CAM005,Clicked,False,2024-06-17
R01899,C0446,CAM005,Opened,False,2024-06-13
R01900,C0526,CAM005,Spam,True,2024-06-04
R01901,C0153,CAM004,Clicked,True,2024-04-19
R01902,C0209,CAM003,Converted,False,2024-03-15
R01903,C0398,CAM001,Opened,False,2024-02-11
R01904,C0146,CAM005,Ignored,False,2024-06-03
R01905,C0622,CAM001,Clicked,True,2024-02-05
R01906,C0953,CAM004,Opened,False,2024-04-23
R01907,C0893,CAM005,Clicked,False,2024-06-10
R01908,C0172,CAM002,Clicked,False,2024-03-07
R01909,C0025,CAM002,Opened,False,2024-03-01
R01910,C0533,CAM005,Clicked,False,2024-05-23
R01911,C0257,CAM001,Opened,False,2024-01-16
R01912,C0521,CAM003,Ignored,False,2024-03-07
R01913,C0760,CAM004,Ignored,True,2024-04-21
R01914,C0351,CAM001,Spam,True,2024-02-10
R01915,C0246,CAM003,Clicked,True,2024-03-30
R01916,C0657,CAM003,Spam,False,2024-03-21
R01917,C0601,CAM004,Opened,True,2024-04-29
R01918,C0226,CAM005,Spam,False,2024-06-03
R01919,C0390,CAM004,Converted,True,2024-04-18
R01920,C0466,CAM004,Spam,True,2024-04-15
R01921,C0055,CAM004,Ignored,False,2024-04-11
R01922,C0815,CAM004,Converted,False,2024-04-22
R01923,C0070,CAM003,Converted,False,2024-03-09
R01924,C0160,CAM004,Spam,False,2024-04-28
R01925,C0796,CAM002,Converted,False,2024-02-24
R01926,C0141,CAM002,Spam,False,2024-02-21
R01927,C0967,CAM003,Ignored,False,2024-03-10
R01928,C0780,CAM001,Converted,True,2024-02-04
R01929,C0508,CAM004,Ignored,False,2024-04-24
R01930,C0486,CAM002,Opened,False,2024-02-11
R01931,C0040,CAM005,Opened,True,2024-06-01
R01932,C0212,CAM003,Opened,False,2024-03-19
R01933,C0288,CAM003,Converted,False,2024-03-25
R01934,C0713,CAM002,Spam,True,2024-02-20
R01935,C0220,CAM002,Ignored,False,2024-02-24
R01936,C0104,CAM002,Spam,True,2024-02-19
R01937,C0692,CAM003,Clicked,False,2024-03-22
R01938,C0322,CAM004,Spam,False,2024-04-21
R01939,C0665,CAM002,Converted,True,2024-03-09
R01940,C0241,CAM002,Clicked,True,2024-03-01
R01941,C0646,CAM003,Converted,False,2024-03-30
R01942,C0892,CAM004,Ignored,False,2024-04-19
R01943,C0637,CAM002,Converted,False,2024-02-16
R01944,C0640,CAM002,Ignored,True,2024-03-03
R01945,C0395,CAM005,Ignored,True,2024-06-12
R01946,C0394,CAM004,Clicked,False,2024-04-04
R01947,C0037,CAM004,Ignored,True,2024-04-05
R01948,C0817,CAM002,Spam,True,2024-02-23
R01949,C0889,CAM002,Opened,True,2024-02-22
R01950,C0340,CAM004,Ignored,False,2024-04-30
R01951,C0901,CAM003,Clicked,False,2024-03-13
R01952,C0200,CAM005,Opened,True,2024-06-01
R01953,C0245,CAM004,Clicked,True,2024-04-17
R01954,C0032,CAM003,Ignored,True,2024-03-11
R01955,C0833,CAM004,Clicked,False,2024-04-09
R01956,C0113,CAM004,Opened,True,2024-04-06
R01957,C0569,CAM001,Converted,False,2024-02-10
R01958,C0840,CAM005,Converted,False,2024-05-31
R01959,C0705,CAM004,Clicked,True,2024-04-08
R01960,C0935,CAM002,Ignored,True,2024-03-04
R01961,C0458,CAM005,Spam,False,2024-05-31
R01962,C0620,CAM003,Spam,False,2024-03-31
R01963,C0433,CAM004,Converted,False,2024-04-03
R01964,C0958,CAM004,Converted,False,2024-04-18
R01965,C0800,CAM003,Converted,False,2024-03-22
R01966,C0464,CAM005,Converted,False,2024-06-17
R01967,C0840,CAM003,Clicked,False,2024-03-30
R01968,C0699,CAM004,Converted,False,2024-04-18
R01969,C0504,CAM001,Opened,False,2024-02-01
R01970,C0074,CAM004,Clicked,False,2024-04-28
R01971,C0597,CAM002,Opened,False,2024-03-11
R01972,C0858,CAM002,Opened,False,2024-02-22
R01973,C0066,CAM002,Clicked,False,2024-03-09
R01974,C0514,CAM005,Clicked,False,2024-05-21
R01975,C0177,CAM004,Ignored,False,2024-04-28
R01976,C0453,CAM005,Ignored,False,2024-06-19
R01977,C0445,CAM005,Spam,False,2024-06-07
R01978,C0728,CAM005,Converted,False,2024-06-13
R01979,C0180,CAM004,Spam,False,2024-04-20
R01980,C0778,CAM005,Ignored,True,2024-05-21
R01981,C0973,CAM005,Spam,True,2024-06-19
R01982,C0377,CAM001,Clicked,False,2024-02-10
R01983,C0670,CAM005,Clicked,False,2024-06-14
R01984,C0095,CAM003,Ignored,False,2024-03-18
R01985,C0444,CAM002,Clicked,False,2024-03-09
R01986,C0796,CAM005,Converted,False,2024-06-14
R01987,C0590,CAM005,Clicked,True,2024-05-24
R01988,C0699,CAM004,Clicked,False,2024-04-06
R01989,C0643,CAM001,Clicked,False,2024-02-13
R01990,C0236,CAM005,Ignored,False,2024-06-16
R01991,C0056,CAM002,Spam,False,2024-02-15
R01992,C0364,CAM001,Clicked,False,2024-01-19
R01993,C0128,CAM003,Converted,False,2024-03-23
R01994,C0684,CAM003,Spam,False,2024-03-24
R01995,C0431,CAM003,Ignored,False,2024-03-25
R01996,C0811,CAM005,Spam,True,2024-06-02
R01997,C0367,CAM005,Clicked,False,2024-06-09
R01998,C0953,CAM004,Spam,True,2024-04-20
R01999,C0739,CAM003,Clicked,False,2024-03-15
R02000,C0155,CAM002,Opened,False,2024-02-26
R02001,C0228,CAM001,Clicked,False,2024-02-05
R02002,C0652,CAM004,Ignored,False,2024-04-21
R02003,C0686,CAM005,Clicked,False,2024-06-03
R02004,C0237,CAM004,Converted,True,2024-04-20
R02005,C0098,CAM001,Ignored,True,2024-01-22
R02006,C0595,CAM002,Spam,False,2024-03-01
R02007,C0208,CAM004,Spam,False,2024-04-23
R02008,C0282,CAM003,Converted,False,2024-03-22
R02009,C0204,CAM003,Opened,False,2024-03-08
R02010,C0459,CAM003,Clicked,True,2024-03-29
R02011,C0881,CAM005,Opened,False,2024-06-02
R02012,C0761,CAM001,Opened,False,2024-02-01
R02013,C0073,CAM004,Spam,True,2024-04-19
R02014,C0879,CAM005,Clicked,False,2024-05-29
R02015,C0742,CAM003,Opened,False,2024-03-30
R02016,C0545,CAM001,Converted,False,2024-02-12
R02017,C0989,CAM005,Spam,False,2024-05-27
R02018,C0404,CAM005,Spam,False,2024-05-23
R02019,C0821,CAM005,Ignored,False,2024-05-22
R02020,C0571,CAM001,Clicked,False,2024-02-07
R02021,C0287,CAM002,Spam,False,2024-02-26
R02022,C0879,CAM004,Converted,False,2024-04-26
R02023,C0501,CAM001,Opened,False,2024-01-21
R02024,C0024,CAM001,Opened,False,2024-01-17
R02025,C0839,CAM002,Ignored,False,2024-02-26
R02026,C0950,CAM003,Clicked,False,2024-03-28
R02027,C0645,CAM004,Ignored,True,2024-04-14
R02028,C0003,CAM003,Opened,False,2024-03-18
R02029,C0970,CAM003,Opened,True,2024-03-12
R02030,C0412,CAM004,Converted,False,2024-04-05
R02031,C0349,CAM004,Clicked,True,2024-04-07
R02032,C0579,CAM003,Spam,False,2024-03-16
R02033,C0910,CAM003,Spam,True,2024-03-08
R02034,C0587,CAM002,Converted,False,2024-02-11
R02035,C0925,CAM001,Converted,False,2024-01-19
R02036,C0930,CAM004,Converted,False,2024-04-07
R02037,C0138,CAM001,Opened,False,2024-01-19
R02038,C0934,CAM003,Opened,True,2024-04-04
R02039,C0684,CAM003,Converted,False,2024-03-08
R02040,C0032,CAM005,Ignored,False,2024-06-14
R02041,C0574,CAM001,Clicked,False,2024-02-05
R02042,C0505,CAM005,Opened,False,2024-05-21
R02043,C0951,CAM005,Clicked,False,2024-05-22
R02044,C0632,CAM002,Spam,False,2024-03-10
R02045,C0910,CAM004,Ignored,False,2024-04-21
R02046,C0182,CAM005,Ignored,False,2024-06-14
R02047,C0404,CAM001,Clicked,False,2024-02-12
R02048,C0329,CAM003,Converted,True,2024-03-20
R02049,C0234,CAM003,Ignored,False,2024-03-07
R02050,C0992,CAM003,Spam,False,2024-03-24
R02051,C0945,CAM005,Clicked,False,2024-06-18
R02052,C0396,CAM004,Clicked,False,2024-04-13
R02053,C0368,CAM002,Opened,True,2024-02-11
R02054,C0815,CAM004,Clicked,False,2024-04-15
R02055,C0016,CAM002,Spam,True,2024-02-20
R02056,C0973,CAM005,Clicked,False,2024-06-05
R02057,C0074,CAM004,Opened,False,2024-04-23
R02058,C0122,CAM004,Clicked,False,2024-04-05
R02059,C0289,CAM002,Converted,True,2024-02-29
R02060,C0472,CAM003,Spam,True,2024-04-02
R02061,C0032,CAM005,Ignored,False,2024-05-25
R02062,C0561,CAM004,Clicked,False,2024-04-04
R02063,C0936,CAM005,Converted,False,2024-06-03
R02064,C0012,CAM001,Clicked,True,2024-01-17
R02065,C0612,CAM001,Ignored,False,2024-02-01
R02066,C0719,CAM001,Opened,True,2024-02-04
R02067,C0977,CAM001,Opened,False,2024-01-16
R02068,C0886,CAM005,Converted,False,2024-05-24
R02069,C0256,CAM004,Opened,False,2024-04-13
R02070,C0504,CAM005,Clicked,True,2024-06-06
R02071,C0905,CAM002,Opened,True,2024-02-22
R02072,C0711,CAM002,Spam,False,2024-02-18
R02073,C0886,CAM003,Ignored,False,2024-03-17
R02074,C0006,CAM002,Ignored,False,2024-03-04
R02075,C0489,CAM003,Clicked,False,2024-03-26
R02076,C0200,CAM003,Spam,False,2024-03-30
R02077,C0081,CAM001,Opened,True,2024-01-16
R02078,C0417,CAM001,Spam,True,2024-02-04
R02079,C0941,CAM004,Opened,False,2024-04-14
R02080,C0762,CAM001,Ignored,False,2024-01-31
R02081,C0161,CAM001,Spam,False,2024-01-19
R02082,C0901,CAM002,Converted,False,2024-03-10
R02083,C0517,CAM001,Ignored,False,2024-01-16
R02084,C0052,CAM003,Clicked,False,2024-03-26
R02085,C0346,CAM001,Spam,False,2024-02-14
R02086,C0043,CAM001,Spam,True,2024-01-22
R02087,C0264,CAM002,Spam,True,2024-02-28
R02088,C0005,CAM001,Clicked,False,2024-02-10
R02089,C0537,CAM001,Spam,False,2024-01-24
R02090,C0395,CAM005,Clicked,True,2024-05-21
R02091,C0419,CAM003,Ignored,False,2024-03-13
R02092,C0966,CAM004,Ignored,False,2024-04-04
R02093,C0092,CAM004,Converted,True,2024-04-24
R02094,C0499,CAM005,Converted,False,2024-06-19
R02095,C0972,CAM005,Ignored,False,2024-05-23
R02096,C0252,CAM003,Spam,False,2024-03-06
R02097,C0332,CAM004,Spam,True,2024-04-22
R02098,C0285,CAM001,Spam,False,2024-02-08
R02099,C0695,CAM001,Converted,False,2024-01-26
R02100,C0816,CAM004,Converted,False,2024-04-27
R02101,C0829,CAM005,Converted,False,2024-05-27
R02102,C0951,CAM005,Spam,True,2024-06-15
R02103,C0892,CAM004,Ignored,False,2024-04-07
R02104,C0221,CAM001,Ignored,False,2024-01-19
R02105,C0226,CAM003,Opened,False,2024-03-20
R02106,C0037,CAM004,Converted,True,2024-04-02
R02107,C0145,CAM003,Converted,False,2024-03-31
R02108,C0765,CAM005,Ignored,True,2024-05-26
R02109,C0716,CAM003,Opened,False,2024-03-27
R02110,C0879,CAM003,Converted,False,2024-03-20
R02111,C0493,CAM004,Spam,True,2024-04-02
R02112,C0947,CAM002,Ignored,False,2024-02-26
R02113,C0781,CAM001,Clicked,True,2024-01-28
R02114,C0116,CAM001,Ignored,False,2024-01-17
R02115,C0143,CAM004,Spam,True,2024-04-07
R02116,C0165,CAM004,Clicked,True,2024-04-08
R02117,C0376,CAM004,Spam,False,2024-04-14
R02118,C0643,CAM001,Spam,True,2024-02-09
R02119,C0523,CAM001,Ignored,False,2024-02-05
R02120,C0489,CAM005,Opened,True,2024-06-15
R02121,C0599,CAM002,Converted,False,2024-02-20
R02122,C0385,CAM003,Converted,False,2024-03-21
R02123,C0349,CAM005,Converted,False,2024-06-01
R02124,C0542,CAM005,Ignored,False,2024-06-07
R02125,C0888,CAM003,Opened,True,2024-03-27
R02126,C0296,CAM005,Clicked,False,2024-05-30
R02127,C0555,CAM003,Spam,False,2024-03-24
R02128,C0917,CAM002,Opened,False,2024-03-10
R02129,C0542,CAM005,Spam,False,2024-05-26
R02130,C0274,CAM002,Ignored,True,2024-02-27
R02131,C0583,CAM001,Ignored,False,2024-01-19
R02132,C0602,CAM005,Ignored,False,2024-05-25
R02133,C0307,CAM005,Clicked,True,2024-05-28
R02134,C0279,CAM001,Spam,False,2024-02-08
R02135,C0718,CAM003,Opened,True,2024-03-24
R02136,C0624,CAM005,Spam,False,2024-06-17
R02137,C0770,CAM002,Ignored,False,2024-03-06
R02138,C0067,CAM002,Spam,False,2024-03-07
R02139,C0109,CAM004,Ignored,False,2024-04-29
R02140,C0669,CAM002,Clicked,False,2024-02-26
R02141,C0199,CAM003,Clicked,False,2024-03-23
R02142,C0505,CAM005,Spam,True,2024-06-18
R02143,C0729,CAM005,Converted,True,2024-06-03
R02144,C0576,CAM001,Opened,False,2024-01-20
R02145,C0257,CAM001,Opened,False,2024-02-08
R02146,C0662,CAM005,Opened,False,2024-06-18
R02147,C0873,CAM001,Converted,True,2024-01-27
R02148,C0572,CAM002,Ignored,False,2024-02-20
R02149,C0582,CAM002,Converted,False,2024-03-09
R02150,C0618,CAM002,Ignored,False,2024-02-14
R02151,C0295,CAM002,Converted,False,2024-02-24
R02152,C0557,CAM004,Opened,False,2024-04-09
R02153,C0745,CAM002,Ignored,False,2024-02-21
R02154,C0595,CAM002,Spam,False,2024-02-21
R02155,C0988,CAM003,Converted,False,2024-03-24
R02156,C0628,CAM003,Converted,False,2024-03-11
R02157,C0788,CAM002,Converted,False,2024-02-18
R02158,C0649,CAM001,Spam,False,2024-02-12
R02159,C0937,CAM005,Ignored,False,2024-05-22
R02160,C0892,CAM004,Opened,False,2024-04-23
R02161,C0835,CAM005,Clicked,False,2024-06-11
R02162,C0728,CAM005,Converted,True,2024-06-04
R02163,C0394,CAM004,Spam,False,2024-04-06
R02164,C0219,CAM005,Spam,False,2024-06-15
R02165,C0833,CAM004,Opened,False,2024-04-15
R02166,C0337,CAM001,Opened,False,2024-02-05
R02167,C0400,CAM001,Clicked,False,2024-01-16
R02168,C0686,CAM003,Converted,True,2024-03-13
R02169,C0146,CAM005,Clicked,False,2024-06-13
R02170,C0106,CAM002,Clicked,False,2024-02-13
R02171,C0503,CAM001,Clicked,False,2024-01-24
R02172,C0867,CAM004,Converted,True,2024-04-29
R02173,C0896,CAM003,Spam,False,2024-03-29
R02174,C0756,CAM002,Ignored,True,2024-02-14
R02175,C0853,CAM002,Opened,False,2024-02-16
R02176,C0739,CAM003,Converted,True,2024-03-23
R02177,C0612,CAM003,Ignored,False,2024-03-29
R02178,C0113,CAM004,Ignored,True,2024-04-12
R02179,C0828,CAM004,Converted,False,2024-04-11
R02180,C0051,CAM001,Opened,False,2024-01-18
R02181,C0346,CAM001,Spam,False,2024-01-26
R02182,C0806,CAM002,Opened,False,2024-02-26
R02183,C0977,CAM001,Spam,False,2024-02-01
R02184,C0773,CAM001,Opened,False,2024-01-17
R02185,C0180,CAM004,Spam,False,2024-04-17
R02186,C0130,CAM001,Ignored,False,2024-01-28
R02187,C0157,CAM005,Opened,True,2024-06-06
R02188,C0093,CAM005,Opened,False,2024-05-29
R02189,C0956,CAM001,Clicked,False,2024-02-09
R02190,C0927,CAM002,Clicked,False,2024-03-07
R02191,C0133,CAM002,Opened,False,2024-02-24
R02192,C0466,CAM003,Opened,True,2024-03-18
R02193,C0327,CAM003,Clicked,False,2024-03-20
R02194,C0609,CAM003,Opened,False,2024-03-12
R02195,C0401,CAM004,Spam,True,2024-04-04
R02196,C0819,CAM001,Clicked,False,2024-01-20
R02197,C0425,CAM004,Opened,True,2024-04-25
R02198,C0070,CAM005,Opened,True,2024-05-28
R02199,C0780,CAM005,Clicked,False,2024-06-15
R02200,C0490,CAM001,Converted,True,2024-01-18
R02201,C0215,CAM001,Clicked,False,2024-02-03
R02202,C0865,CAM003,Converted,False,2024-03-28
R02203,C0215,CAM001,Clicked,True,2024-02-13
R02204,C0848,CAM001,Clicked,False,2024-01-20
R02205,C0786,CAM005,Spam,False,2024-06-14
R02206,C0250,CAM005,Clicked,True,2024-06-01
R02207,C0898,CAM001,Spam,True,2024-02-07
R02208,C0038,CAM001,Opened,True,2024-01-21
R02209,C0443,CAM003,Opened,False,2024-03-19
R02210,C0331,CAM002,Opened,True,2024-02-20
R02211,C0725,CAM003,Converted,False,2024-03-22
R02212,C0466,CAM005,Ignored,True,2024-06-05
R02213,C0039,CAM001,Converted,True,2024-01-21
R02214,C0459,CAM001,Spam,False,2024-02-01
R02215,C0765,CAM003,Clicked,True,2024-03-06
R02216,C0193,CAM003,Opened,False,2024-03-23
R02217,C0850,CAM005,Converted,False,2024-05-28
R02218,C0329,CAM005,Spam,True,2024-06-10
R02219,C0176,CAM003,Opened,False,2024-03-13
R02220,C0347,CAM003,Clicked,False,2024-03-31
R02221,C0075,CAM005,Opened,False,2024-06-06
R02222,C0900,CAM001,Spam,False,2024-01-23
R02223,C0009,CAM002,Spam,False,2024-02-24
R02224,C0674,CAM004,Clicked,True,2024-04-26
R02225,C0763,CAM004,Spam,True,2024-04-11
R02226,C0688,CAM003,Ignored,False,2024-03-08
R02227,C0834,CAM001,Clicked,False,2024-02-11
R02228,C0704,CAM005,Converted,True,2024-06-12
R02229,C0003,CAM005,Spam,True,2024-06-11
R02230,C0044,CAM003,Ignored,False,2024-03-08
R02231,C0504,CAM001,Spam,True,2024-01-20
R02232,C0933,CAM004,Converted,True,2024-04-11
R02233,C0794,CAM004,Clicked,False,2024-04-29
R02234,C0130,CAM004,Converted,False,2024-04-26
R02235,C0663,CAM005,Spam,False,2024-05-30
R02236,C0546,CAM003,Converted,True,2024-04-01
R02237,C0463,CAM002,Opened,False,2024-02-24
R02238,C0294,CAM005,Clicked,True,2024-06-15
R02239,C0090,CAM005,Opened,False,2024-06-03
R02240,C0626,CAM001,Spam,False,2024-01-22
R02241,C0385,CAM005,Opened,False,2024-06-10
R02242,C0411,CAM003,Spam,False,2024-03-24
R02243,C0756,CAM002,Ignored,False,2024-02-26
R02244,C0938,CAM004,Ignored,False,2024-04-19
R02245,C0315,CAM005,Converted,False,2024-06-03
R02246,C0165,CAM002,Converted,False,2024-02-18
R02247,C0297,CAM005,Opened,False,2024-06-03
R02248,C0103,CAM004,Clicked,False,2024-04-13
R02249,C0516,CAM005,Converted,False,2024-06-12
R02250,C0655,CAM001,Spam,False,2024-01-20
R02251,C0801,CAM004,Converted,True,2024-04-09
R02252,C0371,CAM004,Spam,False,2024-05-01
R02253,C0628,CAM003,Ignored,True,2024-03-15
